Time,Tag1_X,Tag1_Y,Tag1_Z,Tag1_Quality,Tag1_ID,Tag2_X,Tag2_Y,Tag2_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,FusionMode,PositionType
1780083247.5780482,,,,,,-1.1085,0.035,0.327,79.0,4D18,-1.1085,0.035,0.327,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083247.6780548,,,,,,-1.0685,0.035,0.327,79.0,4D18,-1.0685,0.035,0.327,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083247.778147,,,,,,-1.0585,0.04500000000000001,0.317,79.0,4D18,-1.0585,0.04500000000000001,0.317,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083247.8784018,,,,,,-1.0785,0.035,0.307,79.0,4D18,-1.0785,0.035,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083247.9795623,,,,,,-1.0885,0.04500000000000001,0.307,79.0,4D18,-1.0885,0.04500000000000001,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.0776448,,,,,,-1.0785,0.04500000000000001,0.307,79.0,4D18,-1.0785,0.04500000000000001,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.1783009,,,,,,-1.0885,0.04500000000000001,0.317,79.0,4D18,-1.0885,0.04500000000000001,0.317,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.2778015,,,,,,-1.0885,0.035,0.317,79.0,4D18,-1.0885,0.035,0.317,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.3859663,,,,,,-1.0585,0.035,0.317,79.0,4D18,-1.0585,0.035,0.317,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.4776917,,,,,,-1.0785,0.04500000000000001,0.317,80.0,4D18,-1.0785,0.04500000000000001,0.317,80.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.5778015,,,,,,-1.0685,0.035,0.307,79.0,4D18,-1.0685,0.035,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.677275,,,,,,-1.0785,0.035,0.327,79.0,4D18,-1.0785,0.035,0.327,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.7769368,,,,,,-1.0085,0.04500000000000001,0.317,78.0,4D18,-1.0085,0.04500000000000001,0.317,78.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.877019,,,,,,-1.0385,0.035,0.307,79.0,4D18,-1.0385,0.035,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083248.977208,,,,,,-1.0485,0.035,0.307,79.0,4D18,-1.0485,0.035,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.0865529,,,,,,-1.0585,0.04500000000000001,0.317,79.0,4D18,-1.0585,0.04500000000000001,0.317,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.177432,,,,,,-1.0185,0.04500000000000001,0.307,79.0,4D18,-1.0185,0.04500000000000001,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.2779381,,,,,,-1.0185,0.04500000000000001,0.307,79.0,4D18,-1.0185,0.04500000000000001,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.3804626,,,,,,-1.0685,0.035,0.307,80.0,4D18,-1.0685,0.035,0.307,80.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.4770913,,,,,,-1.0585,0.035,0.307,79.0,4D18,-1.0585,0.035,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.578208,,,,,,-1.0385,0.04500000000000001,0.307,79.0,4D18,-1.0385,0.04500000000000001,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.6776762,,,,,,-1.0485,0.04500000000000001,0.307,79.0,4D18,-1.0485,0.04500000000000001,0.307,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.7769988,,,,,,-1.0685,0.035,0.317,79.0,4D18,-1.0685,0.035,0.317,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.8781395,,,,,,-1.0785,0.035,0.327,79.0,4D18,-1.0785,0.035,0.327,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083249.9771883,,,,,,-1.0685,0.035,0.347,79.0,4D18,-1.0685,0.035,0.347,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
1780083250.077175,,,,,,-1.0585,0.04500000000000001,0.33699999999999997,79.0,4D18,-1.0585,0.04500000000000001,0.33699999999999997,79.0,single_listener_center_fallback,two_listener_center_fallback_l2
