pc_timestamp,time_ms,packet_type,uwb_new,uwb_valid,uwb_x,uwb_y,uwb_z,uwb_quality,a0_id,a0_distance,a1_id,a1_distance,a2_id,a2_distance,a3_id,a3_distance,a4_id,a4_distance,a5_id,a5_distance,a6_id,a6_distance,a7_id,a7_distance,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,battery_v
1781377133.613839,460381,FAST,0,1,-0.3720,-0.5220,0.4930,57,0x5CA9,0.9200,0x4A10,2.0370,0xD41F,2.3510,0xC307,2.6320,,nan,,nan,,nan,,nan,-0.96118,0.16504,0.02222,-0.12207,-0.30518,-0.42725,3.910
1781377133.6361868,460401,FAST,0,1,-0.3720,-0.5220,0.4930,57,0x5CA9,0.9200,0x4A10,2.0370,0xD41F,2.3510,0xC307,2.6320,,nan,,nan,,nan,,nan,-0.95923,0.16504,0.02368,-0.24414,-0.18311,-0.36621,3.910
1781377133.6525323,460421,FAST,0,1,-0.3720,-0.5220,0.4930,57,0x5CA9,0.9200,0x4A10,2.0370,0xD41F,2.3510,0xC307,2.6320,,nan,,nan,,nan,,nan,-0.95752,0.16431,0.02319,-0.18311,-0.12207,-0.48828,3.910
1781377133.6899629,460441,FAST,0,1,-0.3720,-0.5220,0.4930,57,0x5CA9,0.9200,0x4A10,2.0370,0xD41F,2.3510,0xC307,2.6320,,nan,,nan,,nan,,nan,-0.95972,0.16455,0.02148,-0.18311,-0.30518,-0.36621,3.910
1781377133.6930258,460461,UWB,1,1,-0.3970,-0.5290,0.4970,46,0x5CA9,0.9060,0x4A10,1.9900,0xD41F,2.2850,0xC307,2.5010,,nan,,nan,,nan,,nan,-0.95972,0.16455,0.02148,-0.18311,-0.30518,-0.36621,3.910
1781377133.6953042,460464,FAST,0,1,-0.3970,-0.5290,0.4970,46,0x5CA9,0.9060,0x4A10,1.9900,0xD41F,2.2850,0xC307,2.5010,,nan,,nan,,nan,,nan,-0.95801,0.16431,0.02393,-0.24414,-0.18311,-0.36621,3.910
1781377133.713442,460481,FAST,0,1,-0.3970,-0.5290,0.4970,46,0x5CA9,0.9060,0x4A10,1.9900,0xD41F,2.2850,0xC307,2.5010,,nan,,nan,,nan,,nan,-0.95972,0.16602,0.02441,-0.18311,-0.30518,-0.36621,3.910
1781377133.7359648,460501,FAST,0,1,-0.3970,-0.5290,0.4970,46,0x5CA9,0.9060,0x4A10,1.9900,0xD41F,2.2850,0xC307,2.5010,,nan,,nan,,nan,,nan,-0.95898,0.16357,0.02100,-0.30518,0.00000,-0.36621,3.910
1781377133.7573864,460521,FAST,0,1,-0.3970,-0.5290,0.4970,46,0x5CA9,0.9060,0x4A10,1.9900,0xD41F,2.2850,0xC307,2.5010,,nan,,nan,,nan,,nan,-0.95898,0.16504,0.02393,-0.24414,-0.12207,-0.42725,3.910
1781377133.8020213,460541,FAST,0,1,-0.3970,-0.5290,0.4970,46,0x5CA9,0.9060,0x4A10,1.9900,0xD41F,2.2850,0xC307,2.5010,,nan,,nan,,nan,,nan,-0.95972,0.16528,0.02197,-0.12207,-0.18311,-0.42725,3.910
1781377133.8021667,460560,UWB,1,1,-0.4060,-0.5320,0.4610,40,0x5CA9,0.9090,0x4A10,1.9900,0xD41F,2.3460,0xC307,2.5060,,nan,,nan,,nan,,nan,-0.95972,0.16528,0.02197,-0.12207,-0.18311,-0.42725,3.910
1781377133.8022695,460563,FAST,0,1,-0.4060,-0.5320,0.4610,40,0x5CA9,0.9090,0x4A10,1.9900,0xD41F,2.3460,0xC307,2.5060,,nan,,nan,,nan,,nan,-0.95898,0.16431,0.02295,-0.24414,-0.24414,-0.24414,3.910
1781377133.8123446,460581,FAST,0,1,-0.4060,-0.5320,0.4610,40,0x5CA9,0.9090,0x4A10,1.9900,0xD41F,2.3460,0xC307,2.5060,,nan,,nan,,nan,,nan,-0.95874,0.16479,0.02222,-0.24414,-0.18311,-0.36621,3.910
1781377133.8339949,460601,FAST,0,1,-0.4060,-0.5320,0.4610,40,0x5CA9,0.9090,0x4A10,1.9900,0xD41F,2.3460,0xC307,2.5060,,nan,,nan,,nan,,nan,-0.96021,0.16431,0.02295,-0.18311,-0.18311,-0.48828,3.910
1781377133.8735895,460621,FAST,0,1,-0.4060,-0.5320,0.4610,40,0x5CA9,0.9090,0x4A10,1.9900,0xD41F,2.3460,0xC307,2.5060,,nan,,nan,,nan,,nan,-0.95923,0.16455,0.02295,-0.42725,-0.24414,-0.48828,3.910
1781377133.8852625,460641,FAST,0,1,-0.4060,-0.5320,0.4610,40,0x5CA9,0.9090,0x4A10,1.9900,0xD41F,2.3460,0xC307,2.5060,,nan,,nan,,nan,,nan,-0.95850,0.16504,0.02246,0.00000,-0.18311,-0.42725,3.910
1781377133.8918173,460660,UWB,1,1,-0.4050,-0.5360,0.4280,41,0x5CA9,0.9130,0x4A10,1.9900,0xD41F,2.3230,0xC307,2.5240,,nan,,nan,,nan,,nan,-0.95850,0.16504,0.02246,0.00000,-0.18311,-0.42725,3.910
1781377133.933311,460664,FAST,0,1,-0.4050,-0.5360,0.4280,41,0x5CA9,0.9130,0x4A10,1.9900,0xD41F,2.3230,0xC307,2.5240,,nan,,nan,,nan,,nan,-0.95801,0.16431,0.02441,-0.18311,-0.18311,-0.42725,3.910
1781377133.933478,460681,FAST,0,1,-0.4050,-0.5360,0.4280,41,0x5CA9,0.9130,0x4A10,1.9900,0xD41F,2.3230,0xC307,2.5240,,nan,,nan,,nan,,nan,-0.96021,0.16504,0.02295,-0.18311,-0.30518,-0.42725,3.910
1781377133.9335978,460701,FAST,0,1,-0.4050,-0.5360,0.4280,41,0x5CA9,0.9130,0x4A10,1.9900,0xD41F,2.3230,0xC307,2.5240,,nan,,nan,,nan,,nan,-0.95947,0.16577,0.02295,-0.24414,-0.18311,-0.54932,3.910
1781377133.9619734,460721,FAST,0,1,-0.4050,-0.5360,0.4280,41,0x5CA9,0.9130,0x4A10,1.9900,0xD41F,2.3230,0xC307,2.5240,,nan,,nan,,nan,,nan,-0.96021,0.16406,0.02417,-0.24414,-0.30518,-0.30518,3.910
1781377133.9731379,460741,FAST,0,1,-0.4050,-0.5360,0.4280,41,0x5CA9,0.9130,0x4A10,1.9900,0xD41F,2.3230,0xC307,2.5240,,nan,,nan,,nan,,nan,-0.96094,0.16528,0.02173,-0.18311,-0.30518,-0.30518,3.910
1781377133.995105,460760,UWB,1,1,-0.3920,-0.5350,0.4070,47,0x5CA9,0.9010,0x4A10,2.0230,0xD41F,2.2900,0xC307,2.5480,,nan,,nan,,nan,,nan,-0.96094,0.16528,0.02173,-0.18311,-0.30518,-0.30518,3.910
1781377133.9952686,460764,FAST,0,1,-0.3920,-0.5350,0.4070,47,0x5CA9,0.9010,0x4A10,2.0230,0xD41F,2.2900,0xC307,2.5480,,nan,,nan,,nan,,nan,-0.95850,0.16504,0.02539,-0.24414,-0.12207,-0.42725,3.910
1781377134.0152686,460781,FAST,0,1,-0.3920,-0.5350,0.4070,47,0x5CA9,0.9010,0x4A10,2.0230,0xD41F,2.2900,0xC307,2.5480,,nan,,nan,,nan,,nan,-0.96069,0.16626,0.02344,-0.24414,-0.18311,-0.48828,3.906
1781377134.0387187,460801,FAST,0,1,-0.3920,-0.5350,0.4070,47,0x5CA9,0.9010,0x4A10,2.0230,0xD41F,2.2900,0xC307,2.5480,,nan,,nan,,nan,,nan,-0.95923,0.16504,0.02148,-0.18311,-0.18311,-0.42725,3.906
1781377134.0659325,460821,FAST,0,1,-0.3920,-0.5350,0.4070,47,0x5CA9,0.9010,0x4A10,2.0230,0xD41F,2.2900,0xC307,2.5480,,nan,,nan,,nan,,nan,-0.95996,0.16455,0.02441,-0.12207,-0.30518,-0.36621,3.906
1781377134.0987563,460841,FAST,0,1,-0.3920,-0.5350,0.4070,47,0x5CA9,0.9010,0x4A10,2.0230,0xD41F,2.2900,0xC307,2.5480,,nan,,nan,,nan,,nan,-0.95972,0.16699,0.02124,-0.12207,-0.12207,-0.42725,3.906
1781377134.098906,460860,UWB,1,1,-0.3860,-0.5300,0.4110,51,0x5CA9,0.9060,0x4A10,1.9860,0xD41F,2.2520,0xC307,2.6140,,nan,,nan,,nan,,nan,-0.95972,0.16699,0.02124,-0.12207,-0.12207,-0.42725,3.906
1781377134.0990086,460863,FAST,0,1,-0.3860,-0.5300,0.4110,51,0x5CA9,0.9060,0x4A10,1.9860,0xD41F,2.2520,0xC307,2.6140,,nan,,nan,,nan,,nan,-0.95972,0.16382,0.02295,-0.18311,-0.24414,-0.30518,3.906
1781377134.1150749,460881,FAST,0,1,-0.3860,-0.5300,0.4110,51,0x5CA9,0.9060,0x4A10,1.9860,0xD41F,2.2520,0xC307,2.6140,,nan,,nan,,nan,,nan,-0.96094,0.16504,0.02100,-0.18311,-0.24414,-0.36621,3.906
1781377134.164378,460901,FAST,0,1,-0.3860,-0.5300,0.4110,51,0x5CA9,0.9060,0x4A10,1.9860,0xD41F,2.2520,0xC307,2.6140,,nan,,nan,,nan,,nan,-0.95874,0.16553,0.02173,-0.24414,-0.18311,-0.42725,3.906
1781377134.1645231,460921,FAST,0,1,-0.3860,-0.5300,0.4110,51,0x5CA9,0.9060,0x4A10,1.9860,0xD41F,2.2520,0xC307,2.6140,,nan,,nan,,nan,,nan,-0.95898,0.16455,0.02295,-0.06104,-0.24414,-0.30518,3.906
1781377134.1731517,460941,FAST,0,1,-0.3860,-0.5300,0.4110,51,0x5CA9,0.9060,0x4A10,1.9860,0xD41F,2.2520,0xC307,2.6140,,nan,,nan,,nan,,nan,-0.96143,0.16504,0.02100,-0.24414,-0.12207,-0.42725,3.906
1781377134.1930985,460960,UWB,1,1,-0.3870,-0.5440,0.4430,51,0x5CA9,0.8730,0x4A10,1.9950,0xD41F,2.2850,0xC307,2.5290,,nan,,nan,,nan,,nan,-0.96143,0.16504,0.02100,-0.24414,-0.12207,-0.42725,3.906
1781377134.194961,460963,FAST,0,1,-0.3870,-0.5440,0.4430,51,0x5CA9,0.8730,0x4A10,1.9950,0xD41F,2.2850,0xC307,2.5290,,nan,,nan,,nan,,nan,-0.96045,0.16431,0.02515,-0.18311,-0.06104,-0.42725,3.906
1781377134.2122984,460981,FAST,0,1,-0.3870,-0.5440,0.4430,51,0x5CA9,0.8730,0x4A10,1.9950,0xD41F,2.2850,0xC307,2.5290,,nan,,nan,,nan,,nan,-0.96069,0.16455,0.02173,-0.18311,-0.30518,-0.36621,3.906
1781377134.240785,461001,FAST,0,1,-0.3870,-0.5440,0.4430,51,0x5CA9,0.8730,0x4A10,1.9950,0xD41F,2.2850,0xC307,2.5290,,nan,,nan,,nan,,nan,-0.95850,0.16602,0.02222,-0.24414,-0.18311,-0.42725,3.906
1781377134.2755377,461021,FAST,0,1,-0.3870,-0.5440,0.4430,51,0x5CA9,0.8730,0x4A10,1.9950,0xD41F,2.2850,0xC307,2.5290,,nan,,nan,,nan,,nan,-0.95947,0.16382,0.02441,-0.18311,-0.36621,-0.42725,3.906
1781377134.275684,461041,FAST,0,1,-0.3870,-0.5440,0.4430,51,0x5CA9,0.8730,0x4A10,1.9950,0xD41F,2.2850,0xC307,2.5290,,nan,,nan,,nan,,nan,-0.95947,0.16675,0.02246,-0.12207,-0.12207,-0.36621,3.906
1781377134.2965984,461060,UWB,1,1,-0.4040,-0.5570,0.4800,47,0x5CA9,0.9090,0x4A10,1.9940,0xD41F,2.2990,0xC307,2.5100,,nan,,nan,,nan,,nan,-0.95947,0.16675,0.02246,-0.12207,-0.12207,-0.36621,3.906
