Time,Port,ListenerID,NetworkID,Line,Error
1781131047.9207566,COM5,1,1,"dwm> POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.9270608,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.933383,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.936771,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.9476736,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.954178,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.9717834,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.979373,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.9833715,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131047.9952104,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.0031862,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.0922825,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.1907747,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.2908869,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.3911874,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.4911034,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.5912988,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.6910748,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.792745,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.8914657,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131048.9912436,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.0905805,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.1917424,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.291178,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.390826,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.4909835,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.5917208,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.6920362,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.790764,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.8917458,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131049.9917133,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.0914893,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.1922662,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.2915273,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.3921463,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.4914865,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.5911846,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.691426,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.790678,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.8906336,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131050.9921098,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.0922456,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.1919124,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.2917364,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.3907526,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.4906092,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.5912685,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.691059,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.7906501,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.8913438,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131051.991783,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.092181,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.1920862,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.2924764,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.3920376,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.4910712,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.5912015,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.6909537,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.7911997,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.8912704,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131052.9922407,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.0912597,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.1910477,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.2914176,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.3905995,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.491181,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.5922873,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.6914225,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.7917042,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.8917618,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131053.991009,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.0913813,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.19079,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.2913382,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.3918095,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.490908,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.590872,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.6906953,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.7909522,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.891196,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131054.9920225,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.0911145,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.1915622,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.290805,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.3906953,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.491166,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.5919771,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.6910298,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.7920074,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.8907735,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131055.991443,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131056.0913877,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131056.1906247,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131056.2912705,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131056.3919148,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131056.4921093,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
