pc_timestamp,time_ms,packet_type,uwb_new,uwb_valid,uwb_x,uwb_y,uwb_z,uwb_quality,a0_id,a0_distance,a1_id,a1_distance,a2_id,a2_distance,a3_id,a3_distance,a4_id,a4_distance,a5_id,a5_distance,a6_id,a6_distance,a7_id,a7_distance,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,battery_v
1781376539.6568675,80281,FAST,0,1,0.3300,0.0090,0.3680,60,0x5CA9,1.2420,0xD41F,1.7560,0xC4B0,2.3650,0x0EA6,2.7910,,nan,,nan,,nan,,nan,1.01709,-0.06128,0.01733,-0.24414,-0.12207,-0.36621,3.664
1781376539.6570833,80293,UWB,1,1,0.3400,0.0040,0.3410,60,0x5CA9,1.2180,0xD41F,1.7980,0xC4B0,2.3840,0x0EA6,2.7910,,nan,,nan,,nan,,nan,1.01709,-0.06128,0.01733,-0.24414,-0.12207,-0.36621,3.664
1781376539.6571884,80301,FAST,0,1,0.3400,0.0040,0.3410,60,0x5CA9,1.2180,0xD41F,1.7980,0xC4B0,2.3840,0x0EA6,2.7910,,nan,,nan,,nan,,nan,1.01318,-0.06006,0.01758,-0.30518,-0.24414,-0.48828,3.664
1781376539.6572752,80321,FAST,0,1,0.3400,0.0040,0.3410,60,0x5CA9,1.2180,0xD41F,1.7980,0xC4B0,2.3840,0x0EA6,2.7910,,nan,,nan,,nan,,nan,1.01587,-0.06030,0.01880,-0.24414,0.00000,-0.24414,3.664
1781376539.6573641,80341,FAST,0,1,0.3400,0.0040,0.3410,60,0x5CA9,1.2180,0xD41F,1.7980,0xC4B0,2.3840,0x0EA6,2.7910,,nan,,nan,,nan,,nan,1.01367,-0.06104,0.01855,-0.18311,-0.18311,-0.42725,3.664
1781376539.6574419,80361,FAST,0,1,0.3400,0.0040,0.3410,60,0x5CA9,1.2180,0xD41F,1.7980,0xC4B0,2.3840,0x0EA6,2.7910,,nan,,nan,,nan,,nan,1.01367,-0.06128,0.02051,-0.12207,-0.24414,-0.24414,3.664
1781376539.657527,80381,FAST,0,1,0.3400,0.0040,0.3410,60,0x5CA9,1.2180,0xD41F,1.7980,0xC4B0,2.3840,0x0EA6,2.7910,,nan,,nan,,nan,,nan,1.01514,-0.06201,0.01685,-0.06104,-0.12207,-0.24414,3.664
1781376539.6576009,80393,UWB,1,1,0.3280,0.0100,0.3360,60,0x5CA9,1.2420,0xD41F,1.7320,0xC4B0,2.3700,0x0EA6,2.8100,,nan,,nan,,nan,,nan,1.01514,-0.06201,0.01685,-0.06104,-0.12207,-0.24414,3.664
1781376539.6576865,80401,FAST,0,1,0.3280,0.0100,0.3360,60,0x5CA9,1.2420,0xD41F,1.7320,0xC4B0,2.3700,0x0EA6,2.8100,,nan,,nan,,nan,,nan,1.01489,-0.06079,0.01855,-0.24414,-0.24414,-0.42725,3.664
1781376539.6577694,80421,FAST,0,1,0.3280,0.0100,0.3360,60,0x5CA9,1.2420,0xD41F,1.7320,0xC4B0,2.3700,0x0EA6,2.8100,,nan,,nan,,nan,,nan,1.01489,-0.06104,0.01978,-0.12207,0.00000,-0.24414,3.664
1781376539.657876,80441,FAST,0,1,0.3280,0.0100,0.3360,60,0x5CA9,1.2420,0xD41F,1.7320,0xC4B0,2.3700,0x0EA6,2.8100,,nan,,nan,,nan,,nan,1.01562,-0.06152,0.01709,-0.30518,-0.18311,-0.42725,3.664
1781376539.6579595,80461,FAST,0,1,0.3280,0.0100,0.3360,60,0x5CA9,1.2420,0xD41F,1.7320,0xC4B0,2.3700,0x0EA6,2.8100,,nan,,nan,,nan,,nan,1.01587,-0.06323,0.02148,-0.30518,-0.18311,-0.30518,3.664
1781376539.6580374,80481,FAST,0,1,0.3280,0.0100,0.3360,60,0x5CA9,1.2420,0xD41F,1.7320,0xC4B0,2.3700,0x0EA6,2.8100,,nan,,nan,,nan,,nan,1.01440,-0.06323,0.01880,-0.06104,-0.24414,-0.42725,3.664
1781376539.6581116,80493,UWB,1,1,0.3520,0.0010,0.3440,58,0x5CA9,1.1950,0xD41F,1.7610,0xC4B0,2.3320,0x0EA6,2.7350,,nan,,nan,,nan,,nan,1.01440,-0.06323,0.01880,-0.06104,-0.24414,-0.42725,3.664
1781376539.6582139,80501,FAST,0,1,0.3520,0.0010,0.3440,58,0x5CA9,1.1950,0xD41F,1.7610,0xC4B0,2.3320,0x0EA6,2.7350,,nan,,nan,,nan,,nan,1.01538,-0.06128,0.02051,-0.24414,-0.24414,-0.30518,3.664
1781376539.6582942,80521,FAST,0,1,0.3520,0.0010,0.3440,58,0x5CA9,1.1950,0xD41F,1.7610,0xC4B0,2.3320,0x0EA6,2.7350,,nan,,nan,,nan,,nan,1.01367,-0.06030,0.01733,-0.18311,0.12207,-0.42725,3.664
1781376539.6661007,80561,FAST,0,1,0.3520,0.0010,0.3440,58,0x5CA9,1.1950,0xD41F,1.7610,0xC4B0,2.3320,0x0EA6,2.7350,,nan,,nan,,nan,,nan,1.01514,-0.06055,0.01929,-0.12207,-0.18311,-0.24414,3.664
1781376539.679561,80581,FAST,0,1,0.3520,0.0010,0.3440,58,0x5CA9,1.1950,0xD41F,1.7610,0xC4B0,2.3320,0x0EA6,2.7350,,nan,,nan,,nan,,nan,1.01514,-0.06250,0.01709,-0.30518,-0.06104,-0.24414,3.664
1781376540.0679586,80593,UWB,1,1,0.3350,0.0080,0.3260,60,0x5CA9,1.2510,0xD41F,1.7560,0xC4B0,2.4020,0x0EA6,2.8050,,nan,,nan,,nan,,nan,1.01514,-0.06250,0.01709,-0.30518,-0.06104,-0.24414,3.664
1781376540.0681658,80601,FAST,0,1,0.3350,0.0080,0.3260,60,0x5CA9,1.2510,0xD41F,1.7560,0xC4B0,2.4020,0x0EA6,2.8050,,nan,,nan,,nan,,nan,1.01416,-0.06201,0.01758,-0.30518,-0.36621,-0.42725,3.662
1781376540.0682583,80621,FAST,0,1,0.3350,0.0080,0.3260,60,0x5CA9,1.2510,0xD41F,1.7560,0xC4B0,2.4020,0x0EA6,2.8050,,nan,,nan,,nan,,nan,1.01562,-0.05981,0.01782,-0.18311,0.00000,-0.24414,3.662
1781376540.0683439,80641,FAST,0,1,0.3350,0.0080,0.3260,60,0x5CA9,1.2510,0xD41F,1.7560,0xC4B0,2.4020,0x0EA6,2.8050,,nan,,nan,,nan,,nan,1.01709,-0.06250,0.01880,-0.12207,-0.30518,-0.36621,3.662
1781376540.068422,80661,FAST,0,1,0.3350,0.0080,0.3260,60,0x5CA9,1.2510,0xD41F,1.7560,0xC4B0,2.4020,0x0EA6,2.8050,,nan,,nan,,nan,,nan,1.01489,-0.06030,0.02026,-0.18311,-0.18311,-0.24414,3.662
1781376540.0684986,80681,FAST,0,1,0.3350,0.0080,0.3260,60,0x5CA9,1.2510,0xD41F,1.7560,0xC4B0,2.4020,0x0EA6,2.8050,,nan,,nan,,nan,,nan,1.01562,-0.06030,0.01758,-0.24414,-0.12207,-0.30518,3.662
1781376540.0685732,80693,UWB,1,1,0.3320,0.0090,0.3190,60,0x5CA9,1.2320,0xD41F,1.7560,0xC4B0,2.3840,0x0EA6,2.7490,,nan,,nan,,nan,,nan,1.01562,-0.06030,0.01758,-0.24414,-0.12207,-0.30518,3.662
1781376540.0686598,80701,FAST,0,1,0.3320,0.0090,0.3190,60,0x5CA9,1.2320,0xD41F,1.7560,0xC4B0,2.3840,0x0EA6,2.7490,,nan,,nan,,nan,,nan,1.01318,-0.06226,0.01904,-0.18311,-0.30518,-0.42725,3.662
1781376540.0687387,80721,FAST,0,1,0.3320,0.0090,0.3190,60,0x5CA9,1.2320,0xD41F,1.7560,0xC4B0,2.3840,0x0EA6,2.7490,,nan,,nan,,nan,,nan,1.01611,-0.06055,0.01904,-0.12207,0.00000,-0.36621,3.662
1781376540.0688198,80741,FAST,0,1,0.3320,0.0090,0.3190,60,0x5CA9,1.2320,0xD41F,1.7560,0xC4B0,2.3840,0x0EA6,2.7490,,nan,,nan,,nan,,nan,1.01318,-0.06421,0.01782,-0.24414,-0.18311,-0.42725,3.662
1781376540.0689065,80761,FAST,0,1,0.3320,0.0090,0.3190,60,0x5CA9,1.2320,0xD41F,1.7560,0xC4B0,2.3840,0x0EA6,2.7490,,nan,,nan,,nan,,nan,1.01416,-0.06226,0.02075,-0.36621,-0.24414,-0.30518,3.662
1781376540.068985,80781,FAST,0,1,0.3320,0.0090,0.3190,60,0x5CA9,1.2320,0xD41F,1.7560,0xC4B0,2.3840,0x0EA6,2.7490,,nan,,nan,,nan,,nan,1.01709,-0.06152,0.01831,-0.18311,-0.06104,-0.18311,3.662
1781376540.0690532,80793,UWB,1,1,0.3290,0.0100,0.3090,60,0x5CA9,1.2370,0xD41F,1.7650,0xC4B0,2.3790,0x0EA6,2.7720,,nan,,nan,,nan,,nan,1.01709,-0.06152,0.01831,-0.18311,-0.06104,-0.18311,3.662
1781376540.0691218,80801,FAST,0,1,0.3290,0.0100,0.3090,60,0x5CA9,1.2370,0xD41F,1.7650,0xC4B0,2.3790,0x0EA6,2.7720,,nan,,nan,,nan,,nan,1.01465,-0.06152,0.02100,-0.30518,-0.24414,-0.42725,3.662
1781376540.069185,80821,FAST,0,1,0.3290,0.0100,0.3090,60,0x5CA9,1.2370,0xD41F,1.7650,0xC4B0,2.3790,0x0EA6,2.7720,,nan,,nan,,nan,,nan,1.01440,-0.06177,0.01782,-0.12207,0.00000,-0.24414,3.662
