timestamp,input_source,raw_x,raw_y,raw_z,filtered_x,filtered_y,filtered_z,vx,vy,vz,quality,valid,accepted,rejection_reason,accepted_count,outlier_count,invalid_count,mahalanobis_distance,implied_speed
1780528998.360648,python_udp,0.290000,0.230000,0.690000,0.290942,0.226136,0.683083,0.003347,0.033557,0.076711,48.000000,1,1,accepted,274,0,0,0.000319,0.155251
1780528998.461673,python_udp,0.290000,0.220000,0.670000,0.290589,0.224375,0.681123,0.001613,0.020668,0.055006,42.000000,1,1,accepted,275,0,0,0.000640,0.228568
1780528998.560880,python_udp,0.300000,0.220000,0.640000,0.295736,0.222969,0.664989,0.014174,0.011921,0.006244,43.000000,1,1,accepted,276,0,0,0.002612,0.479671
1780528998.660599,python_udp,0.290000,0.210000,0.610000,0.293297,0.216528,0.639807,0.004460,-0.007309,-0.051919,39.000000,1,1,accepted,277,0,0,0.003847,0.578320
1780528998.760968,python_udp,0.300000,0.210000,0.620000,0.297116,0.212672,0.627833,0.012956,-0.015180,-0.067204,44.000000,1,1,accepted,278,0,0,0.000368,0.169216
1780528998.860774,python_udp,0.310000,0.200000,0.600000,0.304658,0.205142,0.611316,0.028691,-0.030326,-0.089284,40.000000,1,1,accepted,279,0,0,0.000965,0.265414
1780528998.961916,python_udp,0.310000,0.200000,0.620000,0.308860,0.200972,0.610560,0.032049,-0.033190,-0.070864,44.000000,1,1,accepted,280,0,0,0.000359,0.179102
1780528999.061824,python_udp,0.300000,0.200000,0.600000,0.305561,0.198918,0.601862,0.015666,-0.030003,-0.074497,40.000000,1,1,accepted,281,0,0,0.000292,0.127727
1780528999.171923,python_udp,0.300000,0.210000,0.570000,0.303286,0.203509,0.583084,0.005987,-0.010881,-0.100028,41.000000,1,1,accepted,282,0,0,0.001111,0.290700
1780528999.261152,python_udp,0.310000,0.210000,0.600000,0.307181,0.206506,0.585572,0.014291,-0.000590,-0.071875,44.000000,1,1,accepted,283,0,0,0.000967,0.286264
1780528999.360646,python_udp,0.310000,0.210000,0.610000,0.309359,0.208362,0.593055,0.016178,0.004235,-0.038811,43.000000,1,1,accepted,284,0,0,0.001120,0.318444
1780528999.461033,python_udp,0.300000,0.210000,0.630000,0.305060,0.209440,0.608119,0.001273,0.005883,0.003887,45.000000,1,1,accepted,285,0,0,0.002048,0.422931
1780528999.561002,python_udp,0.310000,0.210000,0.640000,0.307782,0.210013,0.623121,0.007808,0.005844,0.036823,44.000000,1,1,accepted,286,0,0,0.001128,0.318580
1780528999.662233,python_udp,0.310000,0.220000,0.680000,0.309337,0.215666,0.651489,0.009760,0.018612,0.092459,48.000000,1,1,accepted,287,0,0,0.003262,0.540401
1780528999.762528,python_udp,0.310000,0.220000,0.670000,0.310144,0.218860,0.665034,0.009335,0.021969,0.102149,44.000000,1,1,accepted,288,0,0,0.000105,0.095950
1780528999.861978,python_udp,0.300000,0.220000,0.670000,0.305106,0.220487,0.672813,-0.005708,0.020534,0.096660,45.000000,1,1,accepted,289,0,0,0.000258,0.123040
1780528999.961586,python_udp,0.300000,0.220000,0.660000,0.302091,0.221171,0.672048,-0.011867,0.017084,0.073150,43.000000,1,1,accepted,290,0,0,0.000603,0.230725
1780529000.060503,python_udp,0.300000,0.220000,0.650000,0.300417,0.221327,0.665738,-0.013094,0.013174,0.042440,44.000000,1,1,accepted,291,0,0,0.000960,0.295177
1780529000.160686,python_udp,0.300000,0.230000,0.670000,0.299589,0.226610,0.669990,-0.011882,0.023162,0.042460,47.000000,1,1,accepted,292,0,0,0.000101,0.074092
1780529000.261433,python_udp,0.300000,0.200000,0.690000,0.299263,0.213333,0.681551,-0.009710,-0.016116,0.058946,44.000000,1,1,accepted,293,0,0,0.001819,0.329812
1780529000.362181,python_udp,0.300000,0.190000,0.720000,0.299213,0.200013,0.702552,-0.007390,-0.045611,0.092993,46.000000,1,1,accepted,294,0,0,0.002035,0.391732
