Time,Tag1_X,Tag1_Y,Tag1_Z,Tag1_Quality,Tag1_ID,Tag2_X,Tag2_Y,Tag2_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,FusionMode,PositionType
1780085333.9968247,4.4315,3.015,1.677,93.0,4CAD,4.9425,3.621,1.9930000000000003,78.0,4D18,4.664587719298246,3.2914210526315792,1.8211403508771933,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.0022578,4.4315,3.015,1.677,93.0,4CAD,4.9325,3.621,1.9930000000000003,78.0,4D18,4.660026315789474,3.2914210526315792,1.8211403508771933,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.0081246,4.4315,3.015,1.677,93.0,4CAD,4.9225,3.621,2.003,78.0,4D18,4.655464912280702,3.2914210526315792,1.825701754385965,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.0167913,4.4415,3.015,1.667,92.0,4CAD,4.9225,3.621,2.003,78.0,4D18,4.662194117647058,3.293047058823529,1.8211647058823528,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.0207036,4.4415,3.015,1.657,93.0,4CAD,4.9225,3.621,2.003,78.0,4D18,4.660903508771931,3.2914210526315792,1.814824561403509,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.0234857,4.4315,3.025,1.717,95.0,4CAD,4.9225,3.621,2.003,78.0,4D18,4.652875722543352,3.29371676300578,1.845947976878613,86.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.0826764,4.4415,3.015,1.697,92.0,4CAD,4.9225,3.621,2.003,78.0,4D18,4.662194117647058,3.293047058823529,1.8374000000000001,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.105925,4.4415,3.015,1.697,92.0,4CAD,4.8925,3.621,2.003,78.0,4D18,4.648429411764705,3.293047058823529,1.8374000000000001,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.1765206,4.4315,3.015,1.687,93.0,4CAD,4.8925,3.621,2.003,78.0,4D18,4.641780701754386,3.2914210526315792,1.831140350877193,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.178735,4.4315,3.015,1.687,93.0,4CAD,4.8825,3.611,1.9930000000000003,78.0,4D18,4.637219298245615,3.2868596491228073,1.826578947368421,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.276944,4.4315,3.015,1.717,94.0,4CAD,4.8825,3.611,1.9930000000000003,78.0,4D18,4.636023255813954,3.2852790697674417,1.8421627906976745,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.2806492,4.4315,3.015,1.717,94.0,4CAD,4.8725,3.601,1.983,78.0,4D18,4.631488372093022,3.2807441860465114,1.8376279069767445,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.3781505,4.4315,3.015,1.707,93.0,4CAD,4.8725,3.601,1.983,78.0,4D18,4.632657894736842,3.2822982456140357,1.8328947368421056,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.4293659,4.4315,3.015,1.707,93.0,4CAD,4.8925,3.611,1.983,78.0,4D18,4.641780701754386,3.2868596491228073,1.8328947368421056,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.4770973,4.4315,3.025,1.727,94.0,4CAD,4.8925,3.611,1.983,78.0,4D18,4.640558139534884,3.2907441860465116,1.843093023255814,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.4789324,4.4315,3.025,1.727,94.0,4CAD,4.9025,3.611,1.983,78.0,4D18,4.645093023255813,3.2907441860465116,1.843093023255814,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.5769818,4.4315,3.015,1.697,92.0,4CAD,4.9025,3.611,1.983,78.0,4D18,4.6476058823529405,3.288458823529411,1.8282235294117648,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.5805938,4.4315,3.015,1.697,92.0,4CAD,4.8925,3.611,1.963,78.0,4D18,4.643017647058823,3.288458823529411,1.8190470588235295,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.677504,4.4415,3.025,1.667,92.0,4CAD,4.8925,3.611,1.963,78.0,4D18,4.648429411764705,3.2938705882352934,1.8028117647058823,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.7350225,4.4415,3.025,1.667,92.0,4CAD,4.9025,3.611,1.973,78.0,4D18,4.653017647058823,3.2938705882352934,1.8074,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.7765167,4.4415,3.015,1.627,91.0,4CAD,4.9025,3.611,1.973,78.0,4D18,4.654269230769231,3.290076923076924,1.786692307692308,84.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.778313,4.4415,3.015,1.627,91.0,4CAD,4.8925,3.611,1.963,78.0,4D18,4.649653846153846,3.290076923076924,1.7820769230769231,84.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.8776865,4.4415,3.015,1.647,93.0,4CAD,4.8925,3.611,1.963,78.0,4D18,4.647219298245614,3.2868596491228073,1.791140350877193,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.889005,4.4415,3.015,1.647,93.0,4CAD,4.9025,3.611,1.953,78.0,4D18,4.651780701754386,3.2868596491228073,1.7865789473684213,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.9770112,4.4415,3.015,1.6070000000000002,91.0,4CAD,4.9025,3.611,1.953,78.0,4D18,4.654269230769231,3.290076923076924,1.7666923076923078,84.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085334.9794097,4.4415,3.015,1.6070000000000002,91.0,4CAD,4.9025,3.621,1.973,78.0,4D18,4.654269230769231,3.294692307692308,1.7759230769230772,84.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.0765693,4.4415,3.025,1.647,94.0,4CAD,4.9025,3.621,1.973,78.0,4D18,4.650558139534883,3.295279069767442,1.7948372093023257,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.0788407,4.4415,3.025,1.647,94.0,4CAD,4.9025,3.621,1.973,78.0,4D18,4.650558139534883,3.295279069767442,1.7948372093023257,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.1771414,4.4415,3.015,1.677,94.0,4CAD,4.9025,3.621,1.973,78.0,4D18,4.650558139534883,3.289813953488372,1.811232558139535,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.196507,4.4415,3.015,1.677,94.0,4CAD,4.8825,3.611,1.983,78.0,4D18,4.641488372093023,3.2852790697674417,1.8157674418604652,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.2777421,4.4415,3.015,1.687,93.0,4CAD,4.8825,3.611,1.983,78.0,4D18,4.642657894736843,3.2868596491228073,1.8220175438596495,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.280223,4.4415,3.015,1.687,93.0,4CAD,4.9125000000000005,3.621,2.003,77.0,4D18,4.654835294117647,3.2894823529411763,1.8301294117647058,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.376833,4.4415,3.025,1.677,93.0,4CAD,4.9125000000000005,3.621,2.003,77.0,4D18,4.654835294117647,3.2949529411764704,1.8246588235294117,85.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.3787494,4.4415,3.025,1.677,93.0,4CAD,4.9425,3.621,1.9930000000000003,78.0,4D18,4.670026315789474,3.296859649122807,1.8211403508771933,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.478973,4.4415,3.025,1.687,93.0,4CAD,4.9425,3.621,1.9930000000000003,78.0,4D18,4.670026315789474,3.296859649122807,1.826578947368421,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.4978924,4.4415,3.025,1.687,93.0,4CAD,4.9225,3.601,1.973,78.0,4D18,4.660903508771931,3.2877368421052635,1.8174561403508773,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.5777898,4.4415,3.025,1.677,93.0,4CAD,4.9225,3.601,1.973,78.0,4D18,4.660903508771931,3.2877368421052635,1.8120175438596493,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.5808291,4.4415,3.025,1.677,93.0,4CAD,4.9325,3.611,1.983,78.0,4D18,4.665464912280702,3.292298245614035,1.8165789473684213,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.6779716,4.4315,3.035,1.667,93.0,4CAD,4.9325,3.611,1.983,78.0,4D18,4.660026315789474,3.2977368421052633,1.8111403508771933,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.6802056,4.4315,3.035,1.667,93.0,4CAD,4.9425,3.611,1.973,78.0,4D18,4.664587719298246,3.2977368421052633,1.8065789473684213,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.7779727,4.4215,3.025,1.667,93.0,4CAD,4.9425,3.611,1.973,78.0,4D18,4.659149122807018,3.292298245614035,1.8065789473684213,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.8141332,4.4215,3.025,1.667,93.0,4CAD,4.9125000000000005,3.611,1.973,78.0,4D18,4.645464912280702,3.292298245614035,1.8065789473684213,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.877202,4.4315,3.025,1.677,93.0,4CAD,4.9125000000000005,3.611,1.973,78.0,4D18,4.65090350877193,3.292298245614035,1.8120175438596493,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.8788216,4.4315,3.025,1.677,93.0,4CAD,4.9325,3.611,1.983,78.0,4D18,4.660026315789474,3.292298245614035,1.8165789473684213,85.5,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.977146,4.4215,3.025,1.697,94.0,4CAD,4.9325,3.611,1.983,78.0,4D18,4.6532325581395355,3.2907441860465116,1.8266976744186048,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
1780085335.9817872,4.4215,3.025,1.697,94.0,4CAD,4.9425,3.611,1.973,78.0,4D18,4.657767441860465,3.2907441860465116,1.8221627906976745,86.0,two_tag_center_quality_weighted,two_listener_fused_center_position
