Time,Filt_X,Filt_Y,Filt_Z
1775061289.645,-1.1546,1.2546,1.9502
1775061289.790,-1.2231,1.2041,1.9562
1775061289.838,-1.2888,1.1487,1.9576
1775061289.977,-1.3499,1.0909,1.9648
1775061290.042,-1.4079,1.0298,1.9753
1775061290.148,-1.4661,0.9648,1.9918
1775061290.242,-1.5155,0.8973,2.0036
1775061290.345,-1.5650,0.8256,2.0063
1775061290.520,-1.6095,0.7550,2.0046
1775061290.543,-1.6505,0.6825,1.9982
1775061290.702,-1.6885,0.6053,1.9894
1775061290.743,-1.7146,0.5277,1.9894
1775061290.882,-1.7322,0.4500,1.9845
1775061290.947,-1.7410,0.3710,1.9750
1775061291.052,-1.7399,0.2909,1.9625
1775061291.169,-1.7279,0.2108,1.9603
1775061291.238,-1.7061,0.1307,1.9682
1775061291.467,-1.6825,0.0476,1.9664
1775061291.488,-1.6582,-0.0381,1.9618
1775061291.547,-1.6244,-0.1223,1.9586
1775061291.643,-1.5820,-0.2011,1.9537
1775061291.820,-1.5368,-0.2760,1.9484
1775061291.846,-1.4831,-0.3384,1.9405
1775061292.354,-1.4308,-0.3915,1.9405
1775061292.869,-1.3677,-0.4324,1.9544
1775061292.921,-1.2939,-0.4641,1.9600
1775061292.966,-1.2185,-0.4817,1.9630
1775061293.123,-1.1367,-0.4886,1.9647
1775061293.151,-1.0570,-0.4817,1.9702
1775061293.306,-0.9773,-0.4625,1.9782
1775061293.344,-0.8996,-0.4293,1.9814
1775061293.366,-0.8306,-0.3844,1.9832
1775061293.392,-0.7586,-0.3249,1.9799
1775061293.528,-0.6987,-0.2584,1.9829
1775061293.560,-0.6528,-0.1856,1.9806
1775061293.593,-0.6216,-0.1080,1.9856
1775061293.706,-0.5974,-0.0262,1.9830
1775061293.739,-0.5827,0.0594,1.9767
1775061293.764,-0.5724,0.1475,1.9660
1775061293.784,-0.5742,0.2347,1.9614
1775061293.891,-0.5837,0.3212,1.9593
1775061293.925,-0.5944,0.4101,1.9554
1775061293.950,-0.6069,0.4991,1.9488
1775061294.056,-0.6212,0.5872,1.9409
1775061294.082,-0.6451,0.6725,1.9358
1775061294.149,-0.6756,0.7562,1.9383
1775061294.252,-0.7140,0.8376,1.9364
1775061294.426,-0.7556,0.9198,1.9338
1775061294.450,-0.8011,0.9999,1.9344
1775061294.614,-0.8560,1.0779,1.9330
1775061294.647,-0.9184,1.1521,1.9297
1775061294.791,-0.9925,1.2169,1.9397
1775061294.847,-1.0703,1.2782,1.9487
1775061294.995,-1.1453,1.3334,1.9499
1775061295.043,-1.2227,1.3800,1.9489
1775061295.185,-1.3035,1.4200,1.9510
1775061295.252,-1.3911,1.4520,1.9599
1775061295.370,-1.4760,1.4788,1.9719
1775061295.449,-1.5654,1.5029,1.9787
1775061295.558,-1.6549,1.5246,1.9858
1775061295.727,-1.7454,1.5432,1.9973
1775061295.748,-1.8428,1.5589,2.0055
1775061295.915,-1.9276,1.5750,2.0020
1775061295.948,-2.0068,1.5905,1.9938
1775061296.116,-2.0761,1.6064,1.9754
1775061296.141,-2.1395,1.6208,1.9529
1775061296.299,-2.1956,1.6357,1.9256
1775061296.349,-2.2420,1.6521,1.8930
1775061296.486,-2.2808,1.6689,1.8557
1775061296.542,-2.3197,1.6860,1.8211
1775061296.680,-2.3527,1.7034,1.7840
1775061296.744,-2.3855,1.7211,1.7476
1775061296.869,-2.4199,1.7380,1.7199
1775061296.943,-2.4519,1.7532,1.6939
1775061297.050,-2.4837,1.7679,1.6705
1775061297.161,-2.5154,1.7811,1.6524
1775061297.253,-2.5488,1.7910,1.6432
1775061297.429,-2.5769,1.7999,1.6309
1775061297.451,-2.6003,1.8069,1.6148
1775061297.608,-2.6242,1.8112,1.6013
1775061297.649,-2.6538,1.8131,1.6022
1775061297.786,-2.6864,1.8148,1.6130
1775061297.842,-2.7168,1.8163,1.6197
1775061297.973,-2.7461,1.8177,1.6247
1775061298.047,-2.7775,1.8189,1.6342
1775061298.149,-2.8087,1.8190,1.6488
