Time,Tag1_X,Tag1_Y,Tag1_Z,Tag1_Quality,Tag1_ID,Tag2_X,Tag2_Y,Tag2_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,FusionMode,PositionType
1780084609.17698,4.5985000000000005,3.385,1.677,90.0,4CAD,,,,,,4.5985000000000005,3.385,1.677,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.277312,4.588500000000001,3.385,1.617,90.0,4CAD,,,,,,4.588500000000001,3.385,1.617,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.3763466,4.588500000000001,3.375,1.5670000000000002,90.0,4CAD,,,,,,4.588500000000001,3.375,1.5670000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.4770103,4.588500000000001,3.365,1.667,95.0,4CAD,,,,,,4.588500000000001,3.365,1.667,95.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.5774243,4.588500000000001,3.365,1.5870000000000002,89.0,4CAD,,,,,,4.588500000000001,3.365,1.5870000000000002,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.6769004,4.588500000000001,3.365,1.5470000000000002,90.0,4CAD,,,,,,4.588500000000001,3.365,1.5470000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.7771473,4.5785,3.375,1.5070000000000001,90.0,4CAD,,,,,,4.5785,3.375,1.5070000000000001,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.8767664,4.5785,3.375,1.467,89.0,4CAD,,,,,,4.5785,3.375,1.467,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084609.9775085,4.5785,3.375,1.467,91.0,4CAD,,,,,,4.5785,3.375,1.467,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.0771341,4.588500000000001,3.385,1.5970000000000002,96.0,4CAD,,,,,,4.588500000000001,3.385,1.5970000000000002,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.1773927,4.588500000000001,3.385,1.5670000000000002,91.0,4CAD,,,,,,4.588500000000001,3.385,1.5670000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.2772558,4.5785,3.385,1.5070000000000001,89.0,4CAD,,,,,,4.5785,3.385,1.5070000000000001,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.376986,4.588500000000001,3.385,1.467,89.0,4CAD,,,,,,4.588500000000001,3.385,1.467,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.4776232,4.5785,3.385,1.487,92.0,4CAD,,,,,,4.5785,3.385,1.487,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.5789762,4.588500000000001,3.385,1.5970000000000002,95.0,4CAD,,,,,,4.588500000000001,3.385,1.5970000000000002,95.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.6769557,4.588500000000001,3.405,1.5470000000000002,90.0,4CAD,,,,,,4.588500000000001,3.405,1.5470000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.7775917,4.588500000000001,3.385,1.5370000000000001,91.0,4CAD,,,,,,4.588500000000001,3.385,1.5370000000000001,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.8777697,4.588500000000001,3.395,1.657,96.0,4CAD,,,,,,4.588500000000001,3.395,1.657,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084610.98405,4.588500000000001,3.395,1.5870000000000002,90.0,4CAD,,,,,,4.588500000000001,3.395,1.5870000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084611.0768301,4.588500000000001,3.415,1.5570000000000002,91.0,4CAD,,,,,,4.588500000000001,3.415,1.5570000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084611.1776686,4.588500000000001,3.405,1.687,96.0,4CAD,,,,,,4.588500000000001,3.405,1.687,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084611.277928,4.5785,3.405,1.657,92.0,4CAD,,,,,,4.5785,3.405,1.657,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084611.3764353,4.5785,3.385,1.6070000000000002,90.0,4CAD,,,,,,4.5785,3.385,1.6070000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084611.4770277,4.5785,3.395,1.5770000000000002,92.0,4CAD,,,,,,4.5785,3.395,1.5770000000000002,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084611.5776627,4.5785,3.415,1.737,97.0,4CAD,,,,,,4.5785,3.415,1.737,97.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084611.6863914,4.588500000000001,3.395,1.647,89.0,4CAD,,,,,,4.588500000000001,3.395,1.647,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
