Time,Filt_X,Filt_Y,Filt_Z
1775061083.694,-0.9377,-0.4571,1.9659
1775061083.720,-0.9240,-0.4644,1.9673
1775061083.760,-0.9226,-0.4740,1.9666
1775061083.873,-0.9313,-0.4816,1.9619
1775061084.021,-0.9602,-0.4864,1.9547
1775061084.046,-0.9982,-0.4828,1.9503
1775061084.212,-1.0434,-0.4695,1.9492
1775061084.248,-1.0880,-0.4456,1.9383
1775061084.401,-1.1332,-0.4150,1.9215
1775061084.450,-1.1679,-0.3805,1.8903
1775061084.593,-1.1951,-0.3405,1.8613
1775061084.653,-1.2136,-0.2984,1.8412
1775061084.786,-1.2262,-0.2596,1.8241
1775061084.848,-1.2316,-0.2226,1.8196
1775061084.974,-1.2344,-0.1903,1.8287
1775061085.044,-1.2380,-0.1613,1.8318
1775061085.159,-1.2492,-0.1352,1.8376
1775061085.253,-1.2673,-0.1107,1.8419
1775061085.351,-1.2966,-0.0876,1.8447
1775061085.524,-1.3439,-0.0668,1.8442
1775061085.557,-1.4095,-0.0502,1.8408
1775061085.727,-1.4906,-0.0401,1.8497
1775061085.749,-1.5855,-0.0361,1.8597
1775061085.914,-1.6820,-0.0385,1.8668
1775061085.948,-1.7718,-0.0497,1.8571
1775061086.106,-1.8686,-0.0777,1.8464
1775061086.148,-1.9487,-0.1149,1.8167
1775061086.300,-2.0059,-0.1564,1.7621
1775061086.346,-2.0433,-0.2068,1.6919
1775061086.483,-2.0759,-0.2661,1.6177
1775061086.552,-2.1013,-0.3335,1.5429
1775061086.679,-2.1322,-0.4061,1.4796
1775061086.747,-2.1820,-0.4875,1.4427
1775061086.850,-2.2278,-0.5688,1.4134
1775061087.024,-2.2660,-0.6499,1.3891
1775061087.046,-2.3164,-0.7389,1.3941
1775061087.219,-2.3558,-0.8230,1.3947
1775061087.251,-2.3892,-0.9017,1.3943
1775061087.408,-2.4133,-0.9755,1.3898
1775061087.444,-2.4319,-1.0470,1.3888
1775061087.600,-2.4558,-1.1203,1.3970
1775061087.642,-2.4692,-1.1883,1.3983
1775061087.788,-2.4783,-1.2524,1.3974
1775061087.846,-2.4944,-1.3162,1.4067
1775061087.975,-2.5070,-1.3746,1.4100
1775061088.042,-2.5173,-1.4281,1.4120
1775061088.168,-2.5246,-1.4763,1.4098
1775061088.245,-2.5431,-1.5257,1.4178
1775061088.359,-2.5538,-1.5681,1.4201
1775061088.530,-2.5594,-1.6043,1.4181
1775061088.551,-2.5615,-1.6369,1.4122
1775061088.734,-2.5603,-1.6652,1.4050
1775061088.755,-2.5573,-1.6907,1.3965
1775061088.921,-2.5576,-1.7136,1.3909
1775061088.944,-2.5688,-1.7422,1.3958
1775061089.107,-2.5759,-1.7650,1.3982
1775061089.142,-2.5813,-1.7845,1.3984
1775061089.299,-2.5822,-1.8001,1.3965
1775061089.347,-2.5810,-1.8121,1.3929
1775061089.485,-2.5789,-1.8218,1.3876
1775061089.543,-2.5790,-1.8307,1.3828
1775061089.670,-2.5771,-1.8396,1.3766
1775061089.743,-2.5854,-1.8516,1.3819
1775061089.854,-2.5888,-1.8605,1.3817
1775061090.029,-2.5890,-1.8654,1.3795
1775061090.046,-2.5951,-1.8679,1.3816
1775061090.234,-2.6006,-1.8681,1.3834
1775061090.254,-2.6015,-1.8633,1.3791
1775061090.426,-2.6004,-1.8540,1.3742
1775061090.447,-2.5993,-1.8406,1.3678
1775061090.622,-2.5964,-1.8225,1.3600
1775061090.644,-2.5917,-1.8003,1.3500
1775061090.809,-2.5846,-1.7742,1.3410
1775061090.842,-2.5911,-1.7518,1.3459
1775061090.997,-2.5920,-1.7246,1.3473
1775061091.043,-2.5858,-1.6962,1.3436
1775061091.195,-2.5872,-1.6695,1.3522
1775061091.244,-2.5945,-1.6426,1.3670
1775061091.380,-2.5891,-1.6073,1.3733
1775061091.440,-2.5741,-1.5646,1.3710
1775061091.562,-2.5517,-1.5151,1.3599
1775061091.648,-2.5266,-1.4606,1.3429
1775061091.749,-2.5009,-1.4036,1.3196
1775061091.930,-2.4738,-1.3442,1.2886
1775061091.953,-2.4474,-1.2788,1.2578
1775061092.107,-2.4227,-1.2099,1.2240
1775061092.147,-2.3974,-1.1369,1.1866
1775061092.295,-2.3777,-1.0582,1.1559
1775061092.343,-2.3629,-0.9764,1.1313
1775061092.483,-2.3676,-0.8918,1.1242
1775061092.546,-2.3879,-0.8086,1.1348
1775061092.670,-2.4061,-0.7217,1.1413
1775061092.746,-2.4225,-0.6336,1.1412
1775061092.862,-2.4432,-0.5442,1.1431
1775061092.948,-2.4059,-0.4278,1.1148
1775061093.049,-2.3873,-0.3190,1.0873
1775061093.228,-2.3886,-0.2131,1.0745
1775061093.251,-2.4007,-0.1088,1.0651
1775061093.419,-2.4306,-0.0099,1.0886
1775061093.442,-2.4736,0.0871,1.1297
1775061093.610,-2.5352,0.1814,1.1788
1775061093.643,-2.5777,0.2802,1.2109
1775061093.794,-2.6449,0.3882,1.2738
1775061093.843,-2.7074,0.4974,1.3334
1775061093.988,-2.7817,0.6107,1.3991
1775061094.043,-2.8295,0.7216,1.4372
1775061094.174,-2.8596,0.8324,1.4554
1775061094.252,-2.8966,0.9372,1.4849
1775061094.352,-2.9290,1.0405,1.5174
1775061094.527,-2.9521,1.1434,1.5367
1775061094.548,-2.9729,1.2401,1.5490
1775061094.716,-2.9926,1.3331,1.5671
1775061094.743,-3.0073,1.4228,1.5804
1775061094.904,-3.0196,1.5075,1.5984
1775061094.943,-3.0296,1.5867,1.6145
1775061095.079,-3.0377,1.6581,1.6291
1775061095.145,-3.0389,1.7253,1.6282
1775061095.265,-3.0330,1.7867,1.6083
