Time,Port,ListenerID,NetworkID,Line,Error
1781131086.886736,COM5,1,1,"dwm> POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.89395,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.8996243,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.9036226,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.9170315,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.92782,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.9411461,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.9512796,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.961742,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.9714901,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131086.9910674,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.0915425,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.191433,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.2923503,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.3924541,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.4907002,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.5914576,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.6923013,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.7906647,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.8917983,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131087.9918988,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.091544,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.1909447,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.2914348,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.3908634,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.4906158,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.5911918,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.6921077,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.7918227,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.8909087,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131088.9910586,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131089.091915,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131089.1908453,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131089.2916298,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131089.3911912,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131089.491114,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
1781131089.59064,COM5,1,1,"POS,0,4CAD,nan,nan,nan,0,x04",Could not parse tag position line.
