Time,Filt_X,Filt_Y,Filt_Z
1776190410.254,0.7715,0.2636,0.5759
1776190410.451,0.7851,0.2584,0.5814
1776190410.466,0.8069,0.2552,0.5981
1776190410.541,0.8335,0.2533,0.6082
1776190410.680,0.8497,0.2476,0.6143
1776190410.740,0.8595,0.2442,0.6223
1776190410.904,0.8742,0.2377,0.6271
1776190410.939,0.8785,0.2338,0.6298
1776190411.114,0.8810,0.2359,0.6313
1776190411.141,0.8601,0.2417,0.6233
1776190411.331,0.8518,0.2452,0.6138
1776190411.350,0.8290,0.2518,0.6081
1776190411.552,0.8330,0.2558,0.6046
1776190411.566,0.8311,0.2626,0.5980
1776190411.642,0.8299,0.2622,0.5941
1776190411.779,0.8249,0.2619,0.5829
1776190411.843,0.8130,0.2617,0.5761
1776190411.994,0.8148,0.2570,0.5722
1776190412.041,0.8115,0.2542,0.5743
1776190412.219,0.8097,0.2525,0.5757
1776190412.240,0.8175,0.2470,0.5856
1776190412.425,0.8268,0.2436,0.5960
1776190412.442,0.8369,0.2417,0.6068
1776190412.648,0.8430,0.2405,0.6088
1776190412.661,0.8378,0.2398,0.6055
1776190412.742,0.8257,0.2439,0.6035
1776190412.866,0.8184,0.2464,0.5978
1776190412.940,0.8229,0.2479,0.5944
1776190413.072,0.8168,0.2533,0.5878
1776190413.140,0.8087,0.2565,0.5795
1776190413.304,0.7906,0.2629,0.5789
1776190413.339,0.7841,0.2667,0.5786
1776190413.514,0.7804,0.2689,0.5785
1776190413.538,0.7739,0.2747,0.5785
1776190413.726,0.7790,0.2736,0.5786
1776190413.739,0.8000,0.2640,0.5831
1776190413.937,0.8350,0.2537,0.5992
1776190413.958,0.8739,0.2430,0.6134
1776190414.155,0.9061,0.2366,0.6263
1776190414.172,0.9253,0.2328,0.6340
1776190414.241,0.9410,0.2261,0.6430
1776190414.383,0.9322,0.2222,0.6437
1776190414.440,0.9133,0.2243,0.6352
1776190414.602,0.8881,0.2302,0.6254
1776190414.640,0.8594,0.2338,0.6150
1776190414.836,0.8287,0.2405,0.6041
1776190414.856,0.8146,0.2446,0.5932
1776190415.059,0.7973,0.2515,0.5821
1776190415.067,0.7871,0.2601,0.5756
1776190415.142,0.7767,0.2652,0.5717
1776190415.274,0.7706,0.2683,0.5783
1776190415.341,0.7806,0.2656,0.5780
Time,Filt_X,Filt_Y,Filt_Z
1776190519.210,0.8400,0.2600,0.5900
1776190524.345,0.8316,0.2516,0.5732
1776190524.360,0.8522,0.2507,0.5821
1776190524.559,0.8800,0.2456,0.6049
1776190524.581,0.9050,0.2381,0.6270
1776190524.640,0.9197,0.2336,0.6401
1776190524.796,0.9281,0.2310,0.6476
1776190524.840,0.9327,0.2296,0.6472
1776190524.994,0.9166,0.2288,0.6373
1776190525.044,0.8975,0.2285,0.6220
1776190526.074,0.8767,0.2284,0.6036
1776190526.101,0.8597,0.2284,0.5925
1776190526.125,0.8315,0.2330,0.5815
1776190526.142,0.8057,0.2358,0.5794
1776190526.332,0.7950,0.2420,0.5693
1776190526.347,0.7800,0.2502,0.5634
1776190526.368,0.7802,0.2506,0.5600
1776190526.385,0.7852,0.2553,0.5626
1776190526.397,0.8019,0.2536,0.5688
1776190526.413,0.8257,0.2481,0.5860
1776190526.581,0.8535,0.2447,0.6009
1776190526.597,0.8747,0.2427,0.6188
1776190526.614,0.8920,0.2325,0.6340
1776190526.628,0.9155,0.2264,0.6431
1776190526.639,0.9206,0.2228,0.6483
1776190526.652,0.9101,0.2207,0.6469
1776190526.820,0.8902,0.2239,0.6458
1776190526.840,0.8824,0.2260,0.6361
1776190527.068,0.8777,0.2272,0.6301
1776190527.084,0.8658,0.2325,0.6264
1776190527.140,0.8453,0.2357,0.6197
1776190527.293,0.8286,0.2421,0.6067
1776190527.339,0.8141,0.2459,0.5944
1776190527.540,0.8189,0.2482,0.5870
1776190527.561,0.8130,0.2451,0.5827
1776190527.759,0.8052,0.2476,0.5801
1776190527.774,0.8007,0.2447,0.5832
1776190527.841,0.8204,0.2429,0.5896
1776190528.011,0.8324,0.2418,0.5979
1776190528.040,0.8531,0.2411,0.6030
1776190528.239,0.8656,0.2362,0.6106
1776190528.256,0.8819,0.2333,0.6151
1776190528.469,0.8873,0.2315,0.6134
1776190528.484,0.8726,0.2349,0.6079
1776190528.540,0.8547,0.2370,0.6045
1776190528.720,0.8438,0.2338,0.6025
1776190528.740,0.8328,0.2364,0.5968
1776190528.955,0.8218,0.2379,0.5845
1776190528.973,0.8063,0.2433,0.5771
1776190529.041,0.7971,0.2465,0.5683
1776190529.208,0.7829,0.2529,0.5631
1776190529.240,0.7789,0.2567,0.5557
1776190529.467,0.7723,0.2545,0.5558
1776190529.485,0.7730,0.2531,0.5604
1776190529.540,0.7825,0.2478,0.5678
1776190529.688,0.7929,0.2445,0.5768
1776190529.740,0.8082,0.2381,0.5867
1776190529.920,0.8352,0.2387,0.5972
1776190529.941,0.8560,0.2346,0.6079
1776190530.154,0.8685,0.2322,0.6143
1776190530.170,0.8670,0.2307,0.6137
1776190530.241,0.8659,0.2344,0.6087
1776190530.374,0.8650,0.2366,0.6101
1776190530.441,0.8688,0.2379,0.6020
1776190530.608,0.8576,0.2432,0.5970
1776190530.640,0.8419,0.2464,0.5896
1776190530.827,0.8368,0.2483,0.5806
1776190530.841,0.8248,0.2494,0.5708
1776190531.049,0.8264,0.2501,0.5649
1776190531.060,0.8142,0.2504,0.5571
1776190531.139,0.8068,0.2506,0.5569
1776190531.274,0.8069,0.2507,0.5613
1776190531.340,0.8071,0.2463,0.5685
1776190531.505,0.8206,0.2436,0.5730
1776190531.541,0.8511,0.2419,0.5935
1776190531.724,0.8828,0.2410,0.6103
1776190531.739,0.9062,0.2359,0.6159
1776190531.935,0.8979,0.2329,0.6192
1776190531.952,0.8882,0.2356,0.6167
1776190532.171,0.8733,0.2372,0.6150
1776190532.184,0.8597,0.2427,0.6094
1776190532.241,0.8558,0.2460,0.6104
1776190532.402,0.8534,0.2480,0.6065
1776190532.441,0.8475,0.2536,0.6041
1776190532.645,0.8307,0.2614,0.5982
1776190532.660,0.8072,0.2661,0.5901
1776190532.859,0.7709,0.2732,0.5808
1776190532.885,0.7670,0.2686,0.5797
1776190532.942,0.7782,0.2613,0.5835
Time,Filt_X,Filt_Y,Filt_Z
1776190633.839,0.8900,0.2300,0.6000
1776190638.678,0.8479,0.2468,0.5832
1776190638.918,0.8489,0.2432,0.5921
1776190638.940,0.8587,0.2417,0.6055
1776190639.144,0.8642,0.2362,0.6037
1776190639.156,0.8814,0.2329,0.6072
1776190639.369,0.8777,0.2356,0.6000
1776190639.381,0.8614,0.2327,0.5909
1776190639.439,0.8377,0.2356,0.5763
1776190639.606,0.8052,0.2374,0.5676
1776190639.640,0.7861,0.2385,0.5580
1776190639.835,0.7750,0.2437,0.5570
1776190639.846,0.7641,0.2468,0.5565
1776190640.056,0.7626,0.2486,0.5519
1776190640.072,0.7710,0.2542,0.5448
1776190640.141,0.7898,0.2575,0.5497
1776190640.298,0.8104,0.2504,0.5617
1776190640.340,0.8318,0.2461,0.5780
1776190640.530,0.8403,0.2435,0.5879
1776190640.546,0.8543,0.2419,0.5983
1776190640.768,0.8716,0.2410,0.6000
1776190640.779,0.8774,0.2404,0.6010
1776190640.839,0.8896,0.2401,0.6060
1776190640.989,0.8879,0.2399,0.6044
1776190641.040,0.8777,0.2354,0.5945
1776190641.230,0.8714,0.2371,0.5929
1776190641.241,0.8542,0.2426,0.5785
1776190641.442,0.8348,0.2459,0.5654
1776190641.456,0.8231,0.2524,0.5620
1776190641.658,0.8161,0.2562,0.5556
1776190641.675,0.8164,0.2585,0.5474
1776190641.743,0.8212,0.2599,0.5425
1776190641.900,0.8330,0.2562,0.5531
1776190641.940,0.8536,0.2539,0.5596
1776190642.149,0.8838,0.2525,0.5636
1776190642.167,0.9152,0.2516,0.5793
1776190642.245,0.9295,0.2422,0.5889
1776190642.386,0.9379,0.2409,0.5946
1776190642.441,0.9471,0.2402,0.5980
1776190642.616,0.9257,0.2442,0.6000
1776190642.641,0.9213,0.2422,0.6010
1776190642.851,0.9184,0.2455,0.6016
1776190642.863,0.9077,0.2519,0.6019
1776190642.940,0.8877,0.2558,0.5931
1776190643.099,0.8756,0.2581,0.5832
