Time,Port,ListenerID,NetworkID,Line,Error
1781460075.5866315,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x05",Could not parse tag position line.
1781460075.687801,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x06",Could not parse tag position line.
1781460075.7870991,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x06",Could not parse tag position line.
1781460085.7870684,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x07",Could not parse tag position line.
1781460112.887832,COM5,1,1,"POS,0,4D18,nan,nan,nan,0,x07",Could not parse tag position line.
