Time,Tag1_X,Tag1_Y,Tag1_Z,Tag1_Quality,Tag1_ID,Tag2_X,Tag2_Y,Tag2_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,FusionMode,PositionType
1780084650.1367836,4.6485,3.365,1.6070000000000002,91.0,4CAD,,,,,,4.6485,3.365,1.6070000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.137917,4.6485,3.375,1.5470000000000002,89.0,4CAD,,,,,,4.6485,3.375,1.5470000000000002,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1389823,4.628500000000001,3.385,1.5170000000000001,91.0,4CAD,,,,,,4.628500000000001,3.385,1.5170000000000001,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1406963,4.6185,3.395,1.487,90.0,4CAD,,,,,,4.6185,3.395,1.487,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1432655,4.5985000000000005,3.405,1.447,89.0,4CAD,,,,,,4.5985000000000005,3.405,1.447,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1457832,4.588500000000001,3.415,1.477,92.0,4CAD,,,,,,4.588500000000001,3.415,1.477,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1478162,4.5785,3.415,1.487,92.0,4CAD,,,,,,4.5785,3.415,1.487,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1501534,4.588500000000001,3.405,1.467,90.0,4CAD,,,,,,4.588500000000001,3.405,1.467,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.152673,4.588500000000001,3.415,1.467,91.0,4CAD,,,,,,4.588500000000001,3.415,1.467,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1549828,4.5785,3.415,1.5370000000000001,94.0,4CAD,,,,,,4.5785,3.415,1.5370000000000001,94.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1574538,4.588500000000001,3.415,1.487,89.0,4CAD,,,,,,4.588500000000001,3.415,1.487,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1583896,4.5985000000000005,3.415,1.467,90.0,4CAD,,,,,,4.5985000000000005,3.415,1.467,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.16076,4.5985000000000005,3.405,1.437,89.0,4CAD,,,,,,4.5985000000000005,3.405,1.437,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1632786,4.5985000000000005,3.395,1.427,89.0,4CAD,,,,,,4.5985000000000005,3.395,1.427,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1654422,4.6085,3.395,1.407,89.0,4CAD,,,,,,4.6085,3.395,1.407,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1674716,4.5985000000000005,3.405,1.5370000000000001,96.0,4CAD,,,,,,4.5985000000000005,3.405,1.5370000000000001,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1688247,4.6085,3.405,1.497,89.0,4CAD,,,,,,4.6085,3.405,1.497,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1700127,4.6085,3.405,1.6070000000000002,96.0,4CAD,,,,,,4.6085,3.405,1.6070000000000002,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.17116,4.6085,3.415,1.727,96.0,4CAD,,,,,,4.6085,3.415,1.727,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1727564,4.5985000000000005,3.425,1.647,91.0,4CAD,,,,,,4.5985000000000005,3.425,1.647,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.173722,4.5985000000000005,3.425,1.7770000000000001,97.0,4CAD,,,,,,4.5985000000000005,3.425,1.7770000000000001,97.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.174687,4.5985000000000005,3.425,1.697,91.0,4CAD,,,,,,4.5985000000000005,3.425,1.697,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1757996,4.588500000000001,3.425,1.627,90.0,4CAD,,,,,,4.588500000000001,3.425,1.627,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1779923,4.588500000000001,3.405,1.5670000000000002,90.0,4CAD,,,,,,4.588500000000001,3.405,1.5670000000000002,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1802359,4.6985,3.285,1.497,80.0,4CAD,,,,,,4.6985,3.285,1.497,80.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.1831944,4.6885,3.325,1.5670000000000002,94.0,4CAD,,,,,,4.6885,3.325,1.5670000000000002,94.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.2763987,4.6485,3.335,1.5670000000000002,92.0,4CAD,,,,,,4.6485,3.335,1.5670000000000002,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.3790276,4.628500000000001,3.355,1.5170000000000001,89.0,4CAD,,,,,,4.628500000000001,3.355,1.5170000000000001,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.4778562,4.6085,3.375,1.5370000000000001,93.0,4CAD,,,,,,4.6085,3.375,1.5370000000000001,93.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.5768716,4.6085,3.405,1.5170000000000001,91.0,4CAD,,,,,,4.6085,3.405,1.5170000000000001,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.6772087,4.5985000000000005,3.405,1.487,90.0,4CAD,,,,,,4.5985000000000005,3.405,1.487,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.781832,4.5785,3.415,1.5070000000000001,92.0,4CAD,,,,,,4.5785,3.415,1.5070000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.8774707,4.588500000000001,3.395,1.467,89.0,4CAD,,,,,,4.588500000000001,3.395,1.467,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084650.976395,4.588500000000001,3.385,1.457,90.0,4CAD,,,,,,4.588500000000001,3.385,1.457,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.0766876,4.5985000000000005,3.385,1.447,90.0,4CAD,,,,,,4.5985000000000005,3.385,1.447,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.176359,4.5985000000000005,3.395,1.437,90.0,4CAD,,,,,,4.5985000000000005,3.395,1.437,90.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.2774792,4.588500000000001,3.405,1.467,92.0,4CAD,,,,,,4.588500000000001,3.405,1.467,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.3777015,4.5985000000000005,3.415,1.5970000000000002,96.0,4CAD,,,,,,4.5985000000000005,3.415,1.5970000000000002,96.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.4817104,4.5985000000000005,3.415,1.5670000000000002,91.0,4CAD,,,,,,4.5985000000000005,3.415,1.5670000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.5770068,4.588500000000001,3.415,1.5470000000000002,91.0,4CAD,,,,,,4.588500000000001,3.415,1.5470000000000002,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.676681,4.5985000000000005,3.415,1.5370000000000001,91.0,4CAD,,,,,,4.5985000000000005,3.415,1.5370000000000001,91.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.7766948,4.5985000000000005,3.415,1.5370000000000001,92.0,4CAD,,,,,,4.5985000000000005,3.415,1.5370000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.8772502,4.588500000000001,3.415,1.497,89.0,4CAD,,,,,,4.588500000000001,3.415,1.497,89.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084651.9770195,4.5785,3.415,1.5070000000000001,92.0,4CAD,,,,,,4.5785,3.415,1.5070000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084652.0771031,4.5685,3.415,1.5170000000000001,92.0,4CAD,,,,,,4.5685,3.415,1.5170000000000001,92.0,single_listener_center_fallback,two_listener_center_fallback_l1
1780084652.1770804,4.588500000000001,3.415,1.6070000000000002,95.0,4CAD,,,,,,4.588500000000001,3.415,1.6070000000000002,95.0,single_listener_center_fallback,two_listener_center_fallback_l1
