Time,Tag1_Raw_X,Tag1_Raw_Y,Tag1_Raw_Z,Tag1_Aligned_X,Tag1_Aligned_Y,Tag1_Aligned_Z,Tag1_Center_X,Tag1_Center_Y,Tag1_Center_Z,Tag1_Quality,Tag1_ID,Tag2_Raw_X,Tag2_Raw_Y,Tag2_Raw_Z,Tag2_Aligned_X,Tag2_Aligned_Y,Tag2_Aligned_Z,Tag2_Center_X,Tag2_Center_Y,Tag2_Center_Z,Tag2_Quality,Tag2_ID,Fused_X,Fused_Y,Fused_Z,Fused_Quality,HolderYawRad,HolderYawDeg,YawSource,FusionMode,PositionType
1780349841.4776306,-0.2,0.55,0.42,-0.2,0.55,0.42,-0.2726112104746777,0.4465840335663682,0.407,44.0,4D18,-0.53,0.08,0.45,-0.53,0.08,0.45,-0.45738878952532236,0.18341596643363178,0.437,46.0,4CAD,-0.3670530842116738,0.3120759103651918,0.42233333333333334,45.0,2.6763735424777346,153.34490838445134,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.4815443,-0.2,0.55,0.42,-0.2,0.55,0.42,-0.26920308099940515,0.44427307069535327,0.407,44.0,4D18,-0.56,-0.0,0.5,-0.56,0.0,0.5,-0.4907969190005949,0.10572692930464676,0.487,55.0,4CAD,-0.39231076877784393,0.25619188103384966,0.4514444444444445,49.5,2.708962054129495,155.21209256271013,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.5783987,-0.24,0.63,0.38,-0.24,0.63,0.38,-0.2972247966207623,0.5173386816528743,0.367,44.0,4D18,-0.56,-0.0,0.5,-0.56,0.0,0.5,-0.5027752033792378,0.11266131834712566,0.487,55.0,4CAD,-0.4114194670421376,0.29251792426079176,0.43366666666666664,49.5,2.81854940100581,161.49098502675912,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.583678,-0.24,0.63,0.38,-0.24,0.63,0.38,-0.2985076950175685,0.5179995552520831,0.367,44.0,4D18,-0.59,-0.04,0.48,-0.59,-0.04,0.48,-0.5314923049824314,0.07200044474791689,0.46699999999999997,48.0,4CAD,-0.42006488282532306,0.2853043671629529,0.4191739130434783,46.0,2.8071288153655143,160.83663367000247,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.6789277,-0.18,0.51,0.44,-0.18,0.51,0.44,-0.2555219087527418,0.4086901224048586,0.427,59.0,4D18,-0.59,-0.04,0.48,-0.59,-0.04,0.48,-0.5144780912472582,0.061309877595141456,0.46699999999999997,48.0,4CAD,-0.37168916818953424,0.2528559938920883,0.4449439252336449,53.5,2.647940374264309,151.71580784763654,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.7164273,-0.18,0.51,0.44,-0.18,0.51,0.44,-0.2541123091016223,0.4076544302882358,0.427,59.0,4D18,-0.6,-0.07,0.47,-0.6,-0.07,0.47,-0.5258876908983776,0.03234556971176422,0.45699999999999996,50.0,4CAD,-0.3787799154304092,0.23549440250086356,0.4407614678899083,54.5,2.6617831382117716,152.508939798622,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.7786603,-0.25,0.64,0.45,-0.25,0.64,0.45,-0.30587118873167507,0.526661302858602,0.437,51.0,4D18,-0.6,-0.07,0.47,-0.6,-0.07,0.47,-0.5441288112683249,0.04333869714139803,0.45699999999999996,50.0,4CAD,-0.4238205068191254,0.2873926861669169,0.4469009900990099,50.5,2.8305280878255967,162.1773132256419,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.7819426,-0.25,0.64,0.45,-0.25,0.64,0.45,-0.3040936687607709,0.5258022548383726,0.437,51.0,4D18,-0.61,-0.12,0.51,-0.61,-0.12,0.51,-0.5559063312392291,-0.005802254838372559,0.497,55.0,4CAD,-0.4347511823109143,0.2499697262325143,0.46813207547169816,53.0,2.8461518164460733,163.07248693585296,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.878711,-0.2,0.53,0.48,-0.2,0.53,0.48,-0.2674143261716663,0.42312362924004115,0.46699999999999997,58.0,4D18,-0.61,-0.12,0.51,-0.61,-0.12,0.51,-0.5425856738283337,-0.013123629240041138,0.497,55.0,4CAD,-0.401347282995708,0.21079089281168253,0.48160176991150455,56.5,2.7257888166617352,156.17619503867635,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.8825111,-0.2,0.53,0.48,-0.2,0.53,0.48,-0.2668317430829829,0.42275836575056236,0.46699999999999997,58.0,4D18,-0.63,-0.16,0.5,-0.63,-0.16,0.5,-0.5631682569170171,-0.05275836575056231,0.487,49.0,4CAD,-0.4025372494181949,0.20499836721266418,0.476158878504673,53.5,2.7312305043053127,156.48798077408185,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349841.9790626,-0.16,0.45,0.5,-0.16,0.45,0.5,-0.2371232946110932,0.34990380912177266,0.487,57.0,4D18,-0.63,-0.16,0.5,-0.63,-0.16,0.5,-0.5528767053889068,-0.05990380912177265,0.487,49.0,4CAD,-0.38308477695178056,0.16046443842428473,0.4869999999999999,53.0,2.6320386477093614,150.80470602906692,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.0018733,-0.16,0.45,0.5,-0.16,0.45,0.5,-0.2381407858076626,0.35069608470276215,0.487,57.0,4D18,-0.64,-0.16,0.5,-0.64,-0.16,0.5,-0.5618592141923374,-0.060696084702762124,0.487,51.0,4CAD,-0.39100782143375906,0.15642756026126453,0.48699999999999993,54.0,2.621833213168547,150.21997770178123,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.0775032,-0.12,0.38,0.52,-0.12,0.38,0.52,-0.20764966255038136,0.28897919658229626,0.507,58.0,4D18,-0.64,-0.16,0.5,-0.64,-0.16,0.5,-0.5523503374496186,-0.06897919658229626,0.487,51.0,4CAD,-0.3689316297050704,0.12149407684473464,0.4976422018348624,54.5,2.5219935620470406,144.49958706446034,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.0810516,-0.12,0.38,0.52,-0.12,0.38,0.52,-0.2218986129058621,0.3052743505357011,0.507,58.0,4D18,-0.57,0.05,0.45,-0.57,0.05,0.45,-0.46810138709413784,0.12472564946429888,0.437,43.0,4CAD,-0.32671761577809827,0.2284070817627279,0.4771980198019802,50.5,2.3504785476301047,134.67250061524445,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.1779118,-0.18,0.49,0.49,-0.18,0.49,0.49,-0.26381658842167544,0.39543769511400717,0.477,50.0,4D18,-0.57,0.05,0.45,-0.57,0.05,0.45,-0.48618341157832456,0.14456230488599286,0.437,43.0,4CAD,-0.3666313561177606,0.2794415469440651,0.458505376344086,46.5,2.56329612718038,146.86604972966487,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.1822128,-0.18,0.49,0.49,-0.18,0.49,0.49,-0.27867181993244317,0.41106254405404546,0.477,50.0,4D18,-0.48,0.25,0.44,-0.48,0.25,0.44,-0.38132818006755687,0.3289374559459545,0.427,45.0,4CAD,-0.3272985168385497,0.3721611865291603,0.4533157894736842,47.5,2.3924706548514743,137.07847113188976,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.2784271,-0.15,0.4,0.51,-0.15,0.4,0.51,-0.2650353504333127,0.3477112043484942,0.497,58.0,4D18,-0.48,0.25,0.44,-0.48,0.25,0.44,-0.3649646495666872,0.30228879565150585,0.427,45.0,4CAD,-0.3086937820935249,0.3278664626847614,0.4664174757281553,51.5,2.144357205754798,122.86261765821621,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.286039,-0.15,0.4,0.51,-0.15,0.4,0.51,-0.2520737439968609,0.32551375438066904,0.497,58.0,4D18,-0.52,0.13,0.46,-0.52,0.13,0.46,-0.4179262560031391,0.204486245619331,0.447,51.0,4CAD,-0.3296744606236517,0.2688862044097678,0.473605504587156,54.5,2.348131134101429,134.53800372727943,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.3784106,-0.19,0.51,0.5,-0.19,0.51,0.5,-0.2728536046207871,0.41459281892151784,0.487,51.0,4D18,-0.52,0.13,0.46,-0.52,0.13,0.46,-0.4371463953792129,0.22540718107848218,0.447,51.0,4CAD,-0.355,0.32,0.46699999999999997,51.0,2.5734343401439945,147.44692654428482,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.3822482,-0.19,0.51,0.5,-0.19,0.51,0.5,-0.26816217187229574,0.4107129168108676,0.487,51.0,4D18,-0.56,0.04,0.48,-0.56,0.04,0.48,-0.48183782812770437,0.13928708318913244,0.46699999999999997,53.0,4CAD,-0.37705457361784056,0.27239013621517566,0.47680769230769227,52.0,2.6216178351835078,150.20763745223846,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.4777534,-0.23,0.6,0.46,-0.23,0.6,0.46,-0.29415280436342833,0.4911346350196368,0.447,47.0,4D18,-0.56,0.04,0.48,-0.56,0.04,0.48,-0.49584719563657176,0.1488653649803632,0.46699999999999997,53.0,4CAD,-0.40105083173819434,0.30973192189882176,0.4576,50.0,2.7560219411209674,157.9084254716841,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.4813519,-0.23,0.6,0.46,-0.23,0.6,0.46,-0.2944699221059991,0.49132213130703006,0.447,47.0,4D18,-0.58,0.01,0.47,-0.58,0.01,0.47,-0.5155300778940008,0.11867786869296991,0.45699999999999996,49.0,4CAD,-0.40730270995612505,0.30111828893110354,0.45210416666666664,48.0,2.7531064974861925,157.7413828560032,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.578283,-0.18,0.48,0.49,-0.18,0.48,0.49,-0.2618972968753846,0.3837706761714231,0.477,58.0,4D18,-0.58,0.01,0.47,-0.58,0.01,0.47,-0.49810270312461535,0.1062293238285769,0.45699999999999996,49.0,4CAD,-0.37006612777456505,0.2566722998648861,0.46784112149532714,53.5,2.5834146913083864,148.01875854406293,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.5818496,-0.18,0.48,0.49,-0.18,0.48,0.49,-0.27594086720475275,0.39776497096735475,0.477,58.0,4D18,-0.53,0.18,0.44,-0.53,0.18,0.44,-0.43405913279524727,0.2622350290326452,0.427,45.0,4CAD,-0.34502166285108526,0.33855286041335536,0.4551553398058252,51.5,2.4263559847555918,139.01995752280413,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.6787417,-0.14,0.4,0.52,-0.14,0.4,0.52,-0.2500582191206544,0.33791587639347703,0.507,59.0,4D18,-0.53,0.18,0.44,-0.53,0.18,0.44,-0.41994178087934564,0.24208412360652298,0.427,45.0,4CAD,-0.3235655294970112,0.29645021412989114,0.47238461538461535,52.0,2.2313357173506705,127.8461192809894,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.7059968,-0.14,0.4,0.52,-0.14,0.4,0.52,-0.24079349687411405,0.32379028285127964,0.507,59.0,4D18,-0.55,0.09,0.46,-0.55,0.09,0.46,-0.449206503125886,0.16620971714872035,0.447,51.0,4CAD,-0.3374213452272083,0.2507302023891839,0.47918181818181815,55.0,2.3651218523678503,135.5115001748412,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.777729,-0.14,0.4,0.52,-0.14,0.4,0.52,-0.23549006977898773,0.31724193952487734,0.507,59.0,4D18,-0.59,0.01,0.48,-0.59,0.01,0.48,-0.49450993022101225,0.09275806047512265,0.46699999999999997,52.0,4CAD,-0.3568327071031795,0.21207832051057787,0.48826126126126135,55.5,2.4318204112400794,139.33304609782476,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.7833533,-0.2,0.54,0.51,-0.2,0.54,0.51,-0.27489205048820564,0.4382236236955154,0.497,52.0,4D18,-0.59,0.01,0.48,-0.59,0.01,0.48,-0.5151079495117944,0.11177637630448463,0.46699999999999997,52.0,4CAD,-0.395,0.275,0.48199999999999993,52.0,2.6541432189467296,152.0712046689144,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.878044,-0.16,0.45,0.53,-0.16,0.45,0.53,-0.24831827464009304,0.3596278119961838,0.517,58.0,4D18,-0.59,0.01,0.48,-0.59,0.01,0.48,-0.501681725359907,0.10037218800381617,0.46699999999999997,52.0,4CAD,-0.3680900877076414,0.23707060792706455,0.4933636363636363,55.0,2.5146216227404006,144.07720605536326,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.8836758,-0.16,0.45,0.53,-0.16,0.45,0.53,-0.2632333535669727,0.37712939748213686,0.517,58.0,4D18,-0.5,0.21,0.43,-0.5,0.21,0.43,-0.3967666464330273,0.2828706025178631,0.417,41.0,4CAD,-0.3185350203094801,0.3380929268403669,0.47558585858585856,49.5,2.3323926645500874,133.6362558459924,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.978527,-0.21,0.58,0.49,-0.21,0.58,0.49,-0.2879501443231505,0.4805463675877044,0.477,47.0,4D18,-0.5,0.21,0.43,-0.5,0.21,0.43,-0.4220498556768495,0.3094536324122955,0.417,41.0,4CAD,-0.3504284189311239,0.4008327068809798,0.4490454545454545,44.0,2.6237515446054727,150.32988999682433,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349842.990319,-0.21,0.58,0.49,-0.21,0.58,0.49,-0.29935113317692175,0.4906488668230783,0.477,47.0,4D18,-0.44,0.35,0.39,-0.44,0.35,0.39,-0.3506488668230783,0.43935113317692165,0.377,41.0,4CAD,-0.32325121362569925,0.46674878637430073,0.43040909090909096,44.0,2.5031278760253697,143.41866287779965,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.0780838,-0.17,0.49,0.5,-0.17,0.49,0.5,-0.28217806910973814,0.43183359379495057,0.487,57.0,4D18,-0.44,0.35,0.39,-0.44,0.35,0.39,-0.32782193089026185,0.4081664062050494,0.377,41.0,4CAD,-0.301273970466896,0.4219320153134613,0.44097959183673463,49.0,2.196082144006579,125.82623831561807,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.0816672,-0.17,0.49,0.5,-0.17,0.49,0.5,-0.267798470548287,0.4099830695514015,0.487,57.0,4D18,-0.5,0.22,0.4,-0.5,0.22,0.4,-0.402201529451713,0.30001693044859845,0.387,48.0,4CAD,-0.3292398689041389,0.3597128345329773,0.4412857142857143,52.5,2.403459223534208,137.7080697403,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.1773849,-0.17,0.49,0.5,-0.17,0.49,0.5,-0.255,0.39649999999999996,0.487,57.0,4D18,-0.57,0.05,0.52,-0.57,0.05,0.52,-0.485,0.14350000000000002,0.507,62.0,4CAD,-0.3748319327731092,0.2646848739495798,0.4974201680672269,59.5,2.5507109793023535,146.14497387170593,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.1824093,-0.23,0.6,0.52,-0.23,0.6,0.52,-0.2964437133322458,0.49251752255077874,0.507,55.0,4D18,-0.57,0.05,0.52,-0.57,0.05,0.52,-0.5035562866677542,0.15748247744922123,0.507,62.0,4CAD,-0.40619567527072037,0.3149775841208936,0.5070000000000001,58.5,2.734844717215821,156.69505992011565,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.2773974,-0.26,0.68,0.55,-0.26,0.68,0.55,-0.3157896063116939,0.5666211226568802,0.537,56.0,4D18,-0.57,0.05,0.52,-0.57,0.05,0.52,-0.5142103936883061,0.1633788773431198,0.507,62.0,4CAD,-0.42004459628923585,0.35474807850897216,0.5212372881355932,59.0,2.831247771040675,162.21854803645232,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.281073,-0.26,0.68,0.55,-0.26,0.68,0.55,-0.31520787694119407,0.5663367239446004,0.537,56.0,4D18,-0.6,-0.02,0.53,-0.6,-0.02,0.53,-0.5447921230588059,0.09366327605539958,0.517,53.0,4CAD,-0.42684058376902373,0.3365046804755395,0.5272752293577982,54.5,2.8363721771370427,162.5121548782853,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.3806517,-0.26,0.68,0.55,-0.26,0.68,0.55,-0.3140936687607709,0.5658022548383727,0.537,56.0,4D18,-0.62,-0.08,0.53,-0.62,-0.08,0.53,-0.5659063312392291,0.034197745161627435,0.517,51.0,4CAD,-0.4341165265776061,0.3124206661139427,0.5274672897196262,53.5,2.8461518164460733,163.07248693585296,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.4110625,-0.27,0.74,0.46,-0.27,0.74,0.46,-0.31960516041569315,0.6237821955975189,0.447,43.0,4D18,-0.62,-0.08,0.53,-0.62,-0.08,0.53,-0.5703948395843069,0.036217804402481096,0.517,51.0,4CAD,-0.45567190124121765,0.30499725994914734,0.48497872340425535,47.0,2.8851070061230066,165.30445489447283,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.4787247,-0.28,0.76,0.46,-0.28,0.76,0.46,-0.3274099513046389,0.6428695320708921,0.447,51.0,4D18,-0.62,-0.08,0.53,-0.62,-0.08,0.53,-0.5725900486953611,0.037130467929107874,0.517,51.0,4CAD,-0.44999999999999996,0.34,0.48200000000000004,51.0,2.9039213246006046,166.3824359376542,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.482043,-0.28,0.76,0.46,-0.28,0.76,0.46,-0.3262452901248988,0.6424048336824003,0.447,51.0,4D18,-0.63,-0.13,0.54,-0.63,-0.13,0.54,-0.5837547098751013,-0.01240483368240028,0.527,53.0,4CAD,-0.45747605211298276,0.3087037531984154,0.48776923076923073,52.0,2.913844839140042,166.95101143870068,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.578357,-0.3,0.8,0.49,-0.3,0.8,0.49,-0.3422565578587542,0.680913336943511,0.477,55.0,4D18,-0.63,-0.13,0.54,-0.63,-0.13,0.54,-0.5877434421412459,-0.010913336943510932,0.527,53.0,4CAD,-0.4627269732936806,0.34140580253599095,0.501537037037037,54.0,2.9475470859264687,168.88200793967127,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.5821552,-0.3,0.8,0.49,-0.3,0.8,0.49,-0.34179835872661174,0.6807517412799605,0.477,55.0,4D18,-0.64,-0.17,0.51,-0.64,-0.17,0.51,-0.5982016412733883,-0.050751741279960516,0.497,47.0,4CAD,-0.4599449693118911,0.34368641108078124,0.48621568627450984,51.0,2.951392083245581,169.1023100582955,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.6774101,-0.3,0.8,0.49,-0.3,0.8,0.49,-0.3428011286618808,0.6811079759392199,0.477,55.0,4D18,-0.66,-0.2,0.54,-0.66,-0.2,0.54,-0.6171988713381192,-0.08110797593921987,0.527,55.0,4CAD,-0.48,0.3,0.502,55.0,2.9429704588411063,168.61978652327474,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.692689,-0.32,0.83,0.45,-0.32,0.83,0.45,-0.3596093772032702,0.7100068867077403,0.437,46.0,4D18,-0.66,-0.2,0.54,-0.66,-0.2,0.54,-0.6203906227967299,-0.08000688670774035,0.527,55.0,4CAD,-0.5016189663878274,0.2798013665309934,0.48600990099009905,50.5,2.969690928660951,170.15075667055854,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.7779346,-0.32,0.83,0.45,-0.32,0.83,0.45,-0.3596093772032702,0.7100068867077403,0.437,51.0,4D18,-0.66,-0.2,0.54,-0.66,-0.2,0.54,-0.6203906227967299,-0.08000688670774035,0.527,55.0,4CAD,-0.4949204008602539,0.30009407974687763,0.4836981132075472,53.0,2.969690928660951,170.15075667055854,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.7808793,-0.32,0.83,0.45,-0.32,0.83,0.45,-0.3596093772032702,0.7100068867077403,0.437,51.0,4D18,-0.66,-0.2,0.53,-0.66,-0.2,0.53,-0.6203906227967299,-0.08000688670774035,0.517,51.0,4CAD,-0.49,0.31499999999999995,0.47700000000000004,51.0,2.969690928660951,170.15075667055854,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.8775916,-0.26,0.66,0.47,-0.26,0.66,0.47,-0.31329056570410546,0.5454252837361733,0.45699999999999996,57.0,4D18,-0.66,-0.2,0.53,-0.66,-0.2,0.53,-0.6067094342958945,-0.0854252837361732,0.517,51.0,4CAD,-0.4518494758724502,0.24752362687423182,0.4853333333333333,54.0,2.853172764270516,163.47475761437508,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.8816442,-0.26,0.66,0.47,-0.26,0.66,0.47,-0.3142544568422027,0.5458785562974358,0.45699999999999996,57.0,4D18,-0.55,0.05,0.48,-0.55,0.05,0.48,-0.49574554315779734,0.16412144370256432,0.46699999999999997,42.0,4CAD,-0.3912506752791216,0.3839209933783994,0.4612424242424242,49.5,2.844743366673177,162.99178870820984,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
1780349843.977387,-0.28,0.71,0.42,-0.28,0.71,0.42,-0.3278446462730278,0.5930464202214877,0.407,44.0,4D18,-0.55,0.05,0.48,-0.55,0.05,0.48,-0.5021553537269723,0.16695357977851233,0.46699999999999997,42.0,4CAD,-0.41297313130867513,0.3849545679121276,0.43630232558139537,43.0,2.900207321250352,166.1696392205873,current_two_tags,two_tag_rotated_center_quality_weighted,two_listener_fused_center_position
